img_paths,id,label,cell_type,patient,height,width,mean_brightness
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708660.jpg,5708660,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,192.55333384348535
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708718.jpg,5708718,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,192.0402662993572
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708698.jpg,5708698,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,194.82752270176513
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708759.jpg,5708759,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,187.0595219875523
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708704.jpg,5708704,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,188.2848969492909
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708674.jpg,5708674,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,193.13508825630038
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708664.jpg,5708664,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,193.57056677890012
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708661.jpg,5708661,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,201.09953576165697
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708737.jpg,5708737,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,192.38661361085605
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708762.jpg,5708762,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,197.17360218345067
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708789.jpg,5708789,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,190.3505382103867
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708709.jpg,5708709,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,180.76780175492297
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708755.jpg,5708755,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,192.85750943781247
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708739.jpg,5708739,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,188.49511019283747
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708688.jpg,5708688,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,194.31722528313438
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708687.jpg,5708687,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,189.46249107233956
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708729.jpg,5708729,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,193.9094454647485
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708670.jpg,5708670,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,191.911350882563
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708678.jpg,5708678,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,194.7187072747679
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708694.jpg,5708694,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,196.160725946332
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708765.jpg,5708765,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,192.41801091725335
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708692.jpg,5708692,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,197.78891694725027
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708743.jpg,5708743,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,194.74367666564638
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708683.jpg,5708683,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,190.85348433833283
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708767.jpg,5708767,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,187.62345934088358
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708677.jpg,5708677,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,182.28313437404347
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708741.jpg,5708741,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,191.81594990307113
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708658.jpg,5708658,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,190.7121875318845
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708722.jpg,5708722,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,195.13883787368636
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708761.jpg,5708761,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,197.7291347821651
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708777.jpg,5708777,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,194.50926181001938
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708731.jpg,5708731,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,199.9317059483726
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708779.jpg,5708779,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,193.68845015814713
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708696.jpg,5708696,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,191.6883608815427
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708744.jpg,5708744,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,191.7773007856341
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708748.jpg,5708748,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,184.61968676665646
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708673.jpg,5708673,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,196.37134731149882
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708773.jpg,5708773,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,194.67993827160493
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708703.jpg,5708703,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,184.71386593204775
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708684.jpg,5708684,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,186.13172890521375
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708758.jpg,5708758,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,190.20901948780735
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708679.jpg,5708679,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,192.69869401081522
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708695.jpg,5708695,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,188.12838996020815
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708733.jpg,5708733,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,177.86346036118763
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708775.jpg,5708775,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,192.35034945413733
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708763.jpg,5708763,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,205.60414243444546
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708770.jpg,5708770,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,192.09123558820528
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708746.jpg,5708746,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,190.11218243036424
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Segmented neutrophils/SNE_5708702.jpg,5708702,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,177.21283542495664
"../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Blast, no lineage spec/BL_5708790.jpg",5708790,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,193.115141312111
"../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Blast, no lineage spec/BL_5708662.jpg",5708662,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,183.80538975614732
"../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Blast, no lineage spec/BL_5708690.jpg",5708690,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,184.88207325783083
"../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Blast, no lineage spec/BL_5708663.jpg",5708663,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,189.47559177634935
"../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Blast, no lineage spec/BL_5708749.jpg",5708749,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,189.20785634118968
"../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Blast, no lineage spec/BL_5708705.jpg",5708705,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,184.98989388837873
"../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Blast, no lineage spec/BL_5708717.jpg",5708717,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,182.72041373329253
"../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Blast, no lineage spec/BL_5708714.jpg",5708714,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,181.23396847260483
"../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Blast, no lineage spec/BL_5708676.jpg",5708676,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,193.47119426589123
"../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Blast, no lineage spec/BL_5708752.jpg",5708752,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,179.58230537700234
"../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Blast, no lineage spec/BL_5708721.jpg",5708721,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,193.30449443934293
"../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Blast, no lineage spec/BL_5708754.jpg",5708754,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,189.8873125191307
"../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Blast, no lineage spec/BL_5708736.jpg",5708736,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,185.4230180593817
"../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Blast, no lineage spec/BL_5708665.jpg",5708665,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,193.71904142434445
"../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Blast, no lineage spec/BL_5708726.jpg",5708726,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,182.38313437404346
"../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Blast, no lineage spec/BL_5708747.jpg",5708747,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,185.47946638098153
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Promyelocyte/PMY_5708720.jpg,5708720,IG,Promyelocyte,PBC_dataset_APL_AML,363,360,189.10329303132335
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Promyelocyte/PMY_5708691.jpg,5708691,IG,Promyelocyte,PBC_dataset_APL_AML,363,360,176.90191051933476
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Monocyte/MO_5708659.jpg,5708659,MO,Monocyte,PBC_dataset_APL_AML,363,360,195.62621161106009
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Monocyte/MO_5708710.jpg,5708710,MO,Monocyte,PBC_dataset_APL_AML,363,360,185.23670543822058
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Monocyte/MO_5708740.jpg,5708740,MO,Monocyte,PBC_dataset_APL_AML,363,360,184.89400316294257
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Monocyte/MO_5708791.jpg,5708791,MO,Monocyte,PBC_dataset_APL_AML,363,360,194.24030200999897
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Monocyte/MO_5708783.jpg,5708783,MO,Monocyte,PBC_dataset_APL_AML,363,360,198.46034588307316
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Monocyte/MO_5708785.jpg,5708785,MO,Monocyte,PBC_dataset_APL_AML,363,360,189.73323130292826
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Monocyte/MO_5708716.jpg,5708716,MO,Monocyte,PBC_dataset_APL_AML,363,360,189.45608356290174
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Smudge cells/SMU_5708685.jpg,5708685,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,196.6450566268748
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Smudge cells/SMU_5708728.jpg,5708728,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,198.93045607591063
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Smudge cells/SMU_5708681.jpg,5708681,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,193.00428527701254
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Smudge cells/SMU_5708712.jpg,5708712,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,197.91528925619835
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Smudge cells/SMU_5708742.jpg,5708742,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,198.5681971227426
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Smudge cells/SMU_5708782.jpg,5708782,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,193.84165646362615
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Smudge cells/SMU_5708723.jpg,5708723,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,198.39018467503317
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Smudge cells/SMU_5708699.jpg,5708699,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,204.60092847668605
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Smudge cells/SMU_5708667.jpg,5708667,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,205.7612820120396
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Smudge cells/SMU_5708724.jpg,5708724,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,197.10548413427202
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Smudge cells/SMU_5708768.jpg,5708768,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,198.8679879604122
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Smudge cells/SMU_5708788.jpg,5708788,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,200.4647561473319
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Smudge cells/SMU_5708675.jpg,5708675,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,198.2081088664422
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Smudge cells/SMU_5708781.jpg,5708781,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,194.35131364146517
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Smudge cells/SMU_5708668.jpg,5708668,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,202.9041653912866
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Myelocyte/MY_5708671.jpg,5708671,IG,Myelocyte,PBC_dataset_APL_AML,363,360,198.59263850627488
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Lymphocyte/LY_5708787.jpg,5708787,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,203.66977094174064
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Lymphocyte/LY_5708780.jpg,5708780,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,203.3359937761453
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Lymphocyte/LY_5708766.jpg,5708766,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,193.25230333639425
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Lymphocyte/LY_5708750.jpg,5708750,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,200.777298234874
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Lymphocyte/LY_5708784.jpg,5708784,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,199.1308284868891
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Lymphocyte/LY_5708786.jpg,5708786,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,207.45648658300175
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Lymphocyte/LY_5708666.jpg,5708666,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,209.65872104887256
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Lymphocyte/LY_5708697.jpg,5708697,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,190.01941638608307
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Lymphocyte/LY_5708745.jpg,5708745,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,192.22924446485052
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Lymphocyte/LY_5708734.jpg,5708734,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,192.8282114069993
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Lymphocyte/LY_5708672.jpg,5708672,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,198.3661003979186
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Lymphocyte/LY_5708769.jpg,5708769,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,204.4774028160392
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Lymphocyte/LY_5708732.jpg,5708732,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,192.33054280175492
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Lymphocyte/LY_5708771.jpg,5708771,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,185.91333537394144
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Lymphocyte/LY_5708707.jpg,5708707,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,189.7975385164779
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Lymphocyte/LY_5708760.jpg,5708760,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,192.1447097234976
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Lymphocyte/LY_5708715.jpg,5708715,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,187.33687378838894
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Lymphocyte/LY_5708738.jpg,5708738,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,200.22403326191204
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Lymphocyte/LY_5708727.jpg,5708727,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,195.46265177022752
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Lymphocyte/LY_5708708.jpg,5708708,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,188.1495969799
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Lymphocyte/LY_5708725.jpg,5708725,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,191.3268186919702
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Lymphocyte/LY_5708764.jpg,5708764,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,199.06637332925212
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Lymphocyte/LY_5708689.jpg,5708689,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,195.08941179471483
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Lymphocyte/LY_5708713.jpg,5708713,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,197.25776451382512
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Lymphocyte/LY_5708686.jpg,5708686,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,198.7901515151515
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Lymphocyte/LY_5708682.jpg,5708682,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,195.00480308131824
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Lymphocyte/LY_5708753.jpg,5708753,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,199.61116467707376
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Lymphocyte/LY_5708774.jpg,5708774,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,198.589495969799
../../data/PBC_dataset_APL_AML/Patient_78/Signed slides/Lymphocyte/LY_5708757.jpg,5708757,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,206.22747678808284
../../data/PBC_dataset_APL_AML/Patient_100/2019-04-30_1548/Signed slides/Plasma cells/PC_21925883.jpg,21925883,PC,Plasma cells,PBC_dataset_APL_AML,363,360,164.31622538516478
"../../data/PBC_dataset_APL_AML/Patient_100/2019-04-30_1548/Signed slides/Lymphocyte, variant/VLY_21925972.jpg",21925972,LY,"Lymphocyte, variant",PBC_dataset_APL_AML,363,360,176.24080195898378
"../../data/PBC_dataset_APL_AML/Patient_100/2019-04-30_1548/Signed slides/Lymphocyte, variant/VLY_21925947.jpg",21925947,LY,"Lymphocyte, variant",PBC_dataset_APL_AML,363,360,172.9615039281706
