,label,origin,UMAP_1,UMAP_2,UMAP_3
32107,MO,munich,14.271084,-10.465832,24.40067
9152,MO,barcelone,16.074392,-9.945354,26.677298
7745,MO,barcelone,15.500102,-6.7965055,25.701302
8779,MO,raabin,13.1808815,-11.532127,19.401474
32817,MO,munich,15.436027,-9.775676,23.51597
8490,MO,barcelone,14.448189,-9.183908,26.450754
7833,MO,barcelone,15.127614,-9.887922,26.57324
8236,MO,barcelone,14.751705,-9.845166,25.921015
31806,MO,munich,13.690979,-10.853436,23.638466
8054,MO,barcelone,14.138496,-8.459213,25.930624
32230,MO,munich,12.931357,-8.582228,23.569546
31861,MO,munich,14.470005,-10.531078,23.689135
33075,MO,munich,15.435721,-9.084528,23.289715
31901,MO,munich,14.5578,-10.786285,23.513922
9578,MO,barcelone,14.994535,-9.484033,25.52528
7741,MO,barcelone,14.479585,-9.47283,26.970663
8514,MO,barcelone,15.45608,-9.9771385,27.226313
33411,MO,munich,13.320645,-9.447944,23.704424
7581,MO,barcelone,14.807567,-7.84394,27.74133
8168,MO,barcelone,16.327942,-8.5752,26.206326
9376,MO,barcelone,16.045528,-7.73455,26.824352
33085,MO,munich,15.651213,-9.338078,24.747374
32866,MO,munich,13.058037,-9.897793,24.522663
8677,MO,barcelone,16.132496,-8.366517,27.403305
8388,MO,raabin,12.117366,-10.102214,20.292114
8335,MO,barcelone,16.450056,-8.522336,27.422377
33215,MO,munich,13.60324,-8.754588,24.083088
8221,MO,barcelone,15.710663,-8.988337,25.1964
9061,MO,barcelone,15.467394,-8.807565,27.239813
9006,MO,raabin,12.786789,-10.984034,19.04851
8644,MO,barcelone,16.632114,-8.476339,27.273102
8442,MO,barcelone,14.8846655,-8.030447,26.179556
32821,MO,munich,13.65506,-10.207284,24.223764
31899,MO,munich,16.203686,-9.798199,24.71686
7949,MO,barcelone,14.981991,-10.1345005,25.959385
8423,MO,barcelone,14.429686,-8.872532,27.06984
32730,MO,munich,15.356467,-9.440341,24.053745
9312,MO,raabin,12.233981,-10.687332,20.060001
32651,MO,munich,13.288379,-10.111045,26.117737
32670,MO,munich,13.529392,-10.113416,23.524017
32034,MO,munich,14.771106,-9.416624,22.67551
8412,MO,barcelone,15.355592,-9.25714,26.369167
8480,MO,raabin,12.185591,-11.435887,20.208076
33229,MO,munich,14.2628565,-9.880697,25.83206
33066,MO,munich,14.629087,-10.655485,23.96081
8927,MO,raabin,13.020256,-10.835281,20.064098
9039,MO,barcelone,15.791906,-6.427246,26.009783
33030,MO,munich,15.223112,-9.424143,23.785254
33205,MO,munich,15.294411,-9.72301,23.745981
31920,MO,munich,14.616182,-9.95641,23.885874
33144,MO,munich,13.144559,-10.434772,24.73118
31993,MO,munich,15.580917,-9.5712805,24.223553
9127,MO,raabin,12.255083,-11.073688,19.509338
8064,MO,barcelone,14.060372,-8.006997,27.330278
33428,MO,munich,15.737919,-9.288745,24.825941
7558,MO,barcelone,16.489798,-9.549282,26.875183
32269,MO,munich,13.781048,-10.792591,23.385466
31905,MO,munich,13.141564,-10.412402,24.432116
33348,MO,munich,15.105659,-9.851578,24.858557
31742,MO,munich,15.541861,-9.742274,23.690727
17226,MY,barcelone,14.345886,-9.16173,28.250639
17077,MY,barcelone,15.50878,-6.093003,25.63041
17385,MY,barcelone,14.126797,-9.517288,27.409163
17220,MY,barcelone,15.549981,-7.325391,27.25833
17395,MY,barcelone,12.760209,-6.6082687,25.240234
17286,MY,barcelone,15.969792,-6.2731676,26.857746
17771,MY,barcelone,14.74456,-5.7637386,26.447588
16952,MY,barcelone,14.73215,-7.0384007,26.429142
17619,MY,barcelone,13.953886,-8.728689,26.140882
16882,MY,barcelone,14.168768,-4.8216333,25.676996
17481,MY,barcelone,15.745758,-8.608711,28.208311
17232,MY,barcelone,13.814883,-5.4819193,25.727217
16912,MY,barcelone,15.75514,-9.224214,26.538553
17195,MY,barcelone,14.990294,-7.6575756,26.92478
17440,MY,barcelone,15.272395,-8.301365,27.440763
17772,MY,barcelone,13.633961,-6.8464313,25.866425
17833,MY,barcelone,16.217081,-8.647398,26.046192
17369,MY,barcelone,14.869532,-7.651085,26.12445
17345,MY,barcelone,15.471906,-6.837584,25.140837
17917,MY,barcelone,14.734748,-10.108608,24.87479
17193,MY,barcelone,16.168861,-6.524785,25.910397
17587,MY,barcelone,16.208029,-9.347597,25.282667
37420,MY,munich,15.557294,-10.699587,25.127655
17583,MY,barcelone,15.813319,-7.5588555,27.373419
16929,MY,barcelone,13.937073,-4.6813726,25.988659
16937,MY,barcelone,13.4604,-8.697128,26.477545
16876,MY,barcelone,15.56234,-8.358904,27.253057
17100,MY,barcelone,16.150688,-7.5416827,26.038925
17958,MY,barcelone,16.213541,-10.054214,26.219759
17579,MY,barcelone,15.70953,-9.012624,24.438261
17136,MY,barcelone,14.743712,-7.3696203,26.323069
17096,MY,barcelone,15.37675,-6.757541,25.801756
17653,MY,barcelone,14.104356,-8.759396,26.420942
17156,MY,barcelone,16.121607,-9.935311,27.043106
17026,MY,barcelone,15.827346,-7.8740573,25.725039
17568,MY,barcelone,16.077837,-6.539044,25.803091
17207,MY,barcelone,16.74131,-7.366344,26.072014
17894,MY,barcelone,13.817118,-7.019029,25.664558
17600,MY,barcelone,15.907704,-7.007633,25.969313
17527,MY,barcelone,14.944932,-6.7497373,26.384455
17008,MY,barcelone,12.605483,-6.0897985,26.493649
17398,MY,barcelone,16.637362,-7.78361,27.074345
17591,MY,barcelone,16.3273,-7.485902,27.398722
17451,MY,barcelone,16.31008,-9.180333,25.64702
17557,MY,barcelone,14.767165,-9.361959,26.44202
17539,MY,barcelone,13.719349,-8.680129,27.313349
17641,MY,barcelone,15.741939,-8.506033,26.988344
17228,MY,barcelone,12.593033,-8.16577,27.184666
17388,MY,barcelone,14.529579,-7.5696344,25.53799
17918,MY,barcelone,14.248946,-8.644246,27.018953
17351,MY,barcelone,15.550055,-8.07996,27.800295
17780,MY,barcelone,15.328306,-8.225751,27.367563
17578,MY,barcelone,15.486709,-7.2402277,26.2039
17648,MY,barcelone,14.838485,-8.682219,25.957844
17185,MY,barcelone,16.039274,-7.1976895,25.721588
17946,MY,barcelone,14.459132,-4.830129,25.797348
17221,MY,barcelone,14.912827,-9.503229,28.02177
17438,MY,barcelone,15.379129,-8.130336,26.843351
17366,MY,barcelone,14.119516,-7.8099127,27.863077
17984,MY,barcelone,13.601418,-5.64271,26.656153
17716,MY,barcelone,13.252772,-9.189681,27.218307
16880,MY,barcelone,14.631012,-7.7706537,25.99317
17264,MY,barcelone,15.164518,-5.786521,26.682228
17832,MY,barcelone,14.922486,-8.786488,27.862713
17864,MY,barcelone,15.253404,-9.01296,26.729073
17229,MY,barcelone,15.758769,-7.9834466,27.583218
16911,MY,barcelone,15.256774,-8.058323,24.840166
17940,MY,barcelone,14.150031,-7.8583035,28.308544
17966,MY,barcelone,16.457926,-6.5122232,25.931993
17236,MY,barcelone,13.426821,-6.954285,26.429253
17114,MY,barcelone,11.908175,-6.303628,26.242289
17168,MY,barcelone,14.894689,-8.93581,25.691984
17391,MY,barcelone,16.069628,-9.369057,25.185291
17552,MY,barcelone,16.202637,-6.5669928,26.757027
17906,MY,barcelone,15.387901,-6.2927656,26.460085
17951,MY,barcelone,14.695536,-9.335497,25.914547
17672,MY,barcelone,15.07407,-5.578218,26.26842
17375,MY,barcelone,14.966397,-7.0068436,25.129372
17271,MY,barcelone,15.266333,-8.894941,26.504389
17922,MY,barcelone,16.361052,-6.902273,25.782011
17118,MY,barcelone,14.81117,-10.163325,25.639479
17567,MY,barcelone,14.626975,-7.0196238,25.675264
17197,MY,barcelone,14.167487,-9.1727,27.225136
17623,MY,barcelone,14.760654,-5.661536,26.607502
17564,MY,barcelone,15.063899,-8.215987,27.576103
17268,MY,barcelone,15.133125,-8.3705,27.30978
17689,MY,barcelone,15.800904,-6.8707814,25.143082
17453,MY,barcelone,14.624399,-7.073161,25.007038
17721,MY,barcelone,15.634177,-6.0560837,25.797987
17955,MY,barcelone,15.977378,-6.698334,26.64091
17598,MY,barcelone,15.990299,-8.561085,26.165064
17115,MY,barcelone,15.572914,-7.800514,27.437933
37409,MY,munich,13.7670965,-10.812228,22.189785
17011,MY,barcelone,14.531094,-8.612848,26.152388
17320,MY,barcelone,13.359322,-6.050999,26.753109
17125,MY,barcelone,15.418082,-7.317757,25.401558
16947,MY,barcelone,16.294127,-6.755712,25.57765
17343,MY,barcelone,14.437209,-9.762211,25.479078
17555,MY,barcelone,16.337978,-7.9807696,25.878326
17231,MY,barcelone,16.48952,-7.0919967,26.776905
17927,MY,barcelone,15.847008,-9.9592495,25.354996
17585,MY,barcelone,14.789132,-8.286135,25.445948
17877,MY,barcelone,14.621569,-6.319869,26.080984
17454,MY,barcelone,15.738645,-7.479904,26.629347
17255,MY,barcelone,15.058426,-8.054248,28.269562
37429,MY,munich,14.363997,-10.1519,23.412443
17304,MY,barcelone,16.042776,-9.150386,26.71002
17437,MY,barcelone,16.32664,-7.697097,27.248627
17737,MY,barcelone,15.350722,-5.366525,25.839731
17331,MY,barcelone,14.634682,-6.9627833,26.824436
37438,MY,munich,12.606481,-11.341501,20.67934
17900,MY,barcelone,15.633452,-8.961769,25.717129
17671,MY,barcelone,16.77774,-8.324789,26.020535
17541,MY,barcelone,15.0171,-8.032843,27.779823
17631,MY,barcelone,15.472551,-7.2486606,26.171795
37437,MY,munich,13.047379,-9.209252,23.674887
17866,MY,barcelone,15.888102,-9.512175,26.190643
17926,MY,barcelone,13.383702,-9.195189,27.348627
16995,MY,barcelone,15.320875,-8.56425,25.92342
17031,MY,barcelone,15.15524,-8.432373,25.737186
16873,MY,barcelone,15.28128,-9.277721,25.061844
17190,MY,barcelone,13.974233,-8.890479,25.16349
17160,MY,barcelone,16.130068,-6.9433165,27.134722
17493,MY,barcelone,12.610463,-5.6820087,26.039257
17020,MY,barcelone,15.272106,-8.101942,25.969501
17506,MY,barcelone,15.249194,-8.068523,25.71367
17938,MY,barcelone,16.014355,-9.498806,26.102686
17062,MY,barcelone,13.540002,-5.6203227,25.529333
17577,MY,barcelone,16.931091,-7.4877844,26.920826
17175,MY,barcelone,13.421971,-7.735713,27.222921
17245,MY,barcelone,15.938554,-7.2714643,25.455467
37424,MY,munich,14.3571825,-10.641305,23.959679
17137,MY,barcelone,15.014124,-6.7078323,27.13639
17738,MY,barcelone,12.776844,-8.678249,27.562323
17680,MY,barcelone,16.152248,-8.685785,27.103662
17607,MY,barcelone,16.15806,-8.876115,26.558586
16930,MY,barcelone,16.816608,-6.964533,27.287388
17508,MY,barcelone,15.18252,-6.064766,25.414621
17584,MY,barcelone,15.435459,-7.1751895,27.466482
17616,MY,barcelone,14.238617,-8.819726,26.0827
17019,MY,barcelone,15.306927,-9.081176,25.839226
17909,MY,barcelone,14.7869005,-5.0435143,26.71619
17954,MY,barcelone,15.314578,-5.4562755,26.253605
37422,MY,munich,14.027538,-10.038472,23.68894
17047,MY,barcelone,16.054773,-6.245819,26.16322
17505,MY,barcelone,15.104355,-7.2430215,27.1168
17147,MY,barcelone,13.407309,-6.14793,26.192148
17456,MY,barcelone,16.59896,-9.123169,26.124691
16867,MY,barcelone,13.837405,-5.1137376,25.871166
17392,MY,barcelone,15.599676,-7.771686,26.691837
16918,MY,barcelone,13.440809,-6.964184,27.064285
17589,MY,barcelone,16.163712,-8.888252,25.874168
17657,MY,barcelone,13.754231,-9.006297,26.435728
17863,MY,barcelone,15.105022,-7.6729236,26.600143
17128,MY,barcelone,13.859223,-8.568964,26.696888
17896,MY,barcelone,15.510015,-7.1253233,25.34937
17655,MY,barcelone,14.786295,-9.270606,26.086933
16900,MY,barcelone,14.143449,-5.0097666,26.436644
17122,MY,barcelone,15.194685,-5.2130566,26.944517
17298,MY,barcelone,14.162621,-7.425679,25.658562
17629,MY,barcelone,15.724917,-8.720544,25.415865
16957,MY,barcelone,13.395828,-5.3253293,25.90033
16989,MY,barcelone,16.855076,-6.479146,26.704866
17749,MY,barcelone,14.611318,-5.358072,25.742035
17324,MY,barcelone,15.557734,-8.580918,26.477755
17482,MY,barcelone,15.773284,-7.4798813,25.917053
17023,MY,barcelone,16.410583,-9.052713,27.508617
17312,MY,barcelone,16.420383,-8.183008,25.63207
17425,MY,barcelone,15.906385,-5.9514,25.924273
17677,MY,barcelone,14.269937,-7.53176,26.998188
17871,MY,barcelone,16.887989,-8.0859,25.720413
16907,MY,barcelone,14.345035,-7.7986445,26.360819
17605,MY,barcelone,15.145479,-7.5524325,25.981188
17911,MY,barcelone,16.05624,-8.212701,25.99941
17367,MY,barcelone,15.367665,-7.111765,26.583483
16889,MY,barcelone,15.510058,-8.195264,28.126635
37436,MY,munich,15.819092,-8.572857,24.377645
17880,MY,barcelone,15.458939,-9.358155,26.432663
17251,MY,barcelone,14.59315,-9.515761,25.96733
17472,MY,barcelone,16.328089,-7.5981746,25.734823
17908,MY,barcelone,14.978951,-9.572799,26.472408
17428,MY,barcelone,15.193096,-8.353025,26.304094
17630,MY,barcelone,13.733003,-7.0033007,27.046211
17640,MY,barcelone,15.6786375,-8.904994,26.338379
17116,MY,barcelone,16.230886,-7.9719825,25.248907
17073,MY,barcelone,15.360286,-8.014535,26.363655
17108,MY,barcelone,15.568287,-8.147451,26.785225
17085,MY,barcelone,15.823161,-8.8402,26.444504
37445,MY,munich,14.595855,-9.20756,24.532476
17644,MY,barcelone,16.620733,-6.9860826,27.432398
17413,MY,barcelone,17.142435,-9.380689,26.749908
17972,MY,barcelone,15.59914,-9.152724,24.76465
17308,MY,barcelone,14.275787,-9.475081,26.67989
17787,MY,barcelone,12.868792,-5.793112,25.839548
17294,MY,barcelone,15.708143,-9.841732,26.515705
17333,MY,barcelone,14.575582,-10.126296,26.74121
17289,MY,barcelone,13.537344,-8.234876,27.157824
37428,MY,munich,14.168559,-10.33639,23.67146
17040,MY,barcelone,16.424753,-7.4184246,25.802496
16856,MY,barcelone,14.945102,-9.044898,25.7277
17768,MY,barcelone,12.112773,-6.062524,26.389935
17809,MY,barcelone,15.925102,-8.05326,26.249886
17382,MY,barcelone,13.837023,-7.3952494,25.731508
17055,MY,barcelone,16.284012,-7.619812,27.63987
16859,MY,barcelone,13.982773,-8.569016,26.84755
16897,MY,barcelone,16.054068,-9.135248,26.087254
17774,MY,barcelone,16.820654,-8.200429,26.944056
17336,MY,barcelone,15.618461,-8.746541,25.825727
17601,MY,barcelone,15.007273,-5.3221126,26.376057
17561,MY,barcelone,16.257063,-9.059463,26.932587
17259,MY,barcelone,16.068562,-8.279429,25.30539
17529,MY,barcelone,13.748352,-5.125407,26.005243
16893,MY,barcelone,15.615872,-8.059669,27.286743
17637,MY,barcelone,14.490744,-9.073481,26.295357
17632,MY,barcelone,15.422952,-5.2995434,25.837418
17622,MY,barcelone,15.6301155,-8.277114,27.618427
17276,MY,barcelone,16.263016,-9.198421,26.766314
17813,MY,barcelone,15.436119,-7.9283447,26.827757
17091,MY,barcelone,14.675956,-5.672389,25.89864
17565,MY,barcelone,12.895352,-6.669063,25.352362
17284,MY,barcelone,15.849469,-6.7893887,26.039999
16942,MY,barcelone,16.476732,-8.486129,26.923967
17309,MY,barcelone,15.121787,-10.234651,26.221813
17566,MY,barcelone,15.886046,-9.734719,24.403801
37406,MY,munich,15.149861,-10.223341,23.77524
17293,MY,barcelone,16.069763,-8.430561,25.186483
17965,MY,barcelone,12.549098,-5.735344,25.800188
17860,MY,barcelone,16.509775,-8.987221,26.098394
17296,MY,barcelone,15.914134,-7.5663805,27.372076
17571,MY,barcelone,16.189816,-7.209671,26.588093
17543,MY,barcelone,14.593442,-8.813887,26.379396
17188,MY,barcelone,14.995167,-6.905628,25.551548
17162,MY,barcelone,14.719697,-6.7855244,26.269716
17150,MY,barcelone,14.552936,-5.581305,25.692648
17939,MY,barcelone,13.513405,-6.3011446,25.579163
16903,MY,barcelone,15.181196,-7.4389086,26.763645
17249,MY,barcelone,16.273102,-8.524772,24.90544
17140,MY,barcelone,15.547012,-5.9935393,26.903677
17216,MY,barcelone,14.90131,-6.6089554,26.054573
17344,MY,barcelone,15.916539,-7.613232,26.217976
17053,MY,barcelone,15.1942,-8.219136,26.043447
16855,MY,barcelone,14.005096,-7.5754066,25.490906
17808,MY,barcelone,15.618598,-6.1619754,26.09986
17365,MY,barcelone,16.369326,-7.2762136,26.11199
17254,MY,barcelone,15.45484,-8.233345,25.976454
17658,MY,barcelone,15.83381,-8.250096,27.378801
17034,MY,barcelone,16.111362,-9.227424,26.95454
17431,MY,barcelone,13.800646,-6.198041,27.089262
17352,MY,barcelone,14.58947,-9.806596,26.065378
17937,MY,barcelone,15.942657,-8.651358,26.95265
17422,MY,barcelone,15.358129,-5.8408327,27.16413
16914,MY,barcelone,15.505996,-7.9628816,26.433153
17341,MY,barcelone,13.879887,-9.025035,27.52664
17260,MY,barcelone,16.572025,-10.083898,26.689367
17368,MY,barcelone,16.80157,-6.992489,27.267292
16955,MY,barcelone,14.635456,-8.239411,26.409855
17795,MY,barcelone,14.044355,-9.222684,26.82875
17865,MY,barcelone,14.163153,-7.9649835,26.531757
17782,MY,barcelone,14.142637,-8.343698,28.13317
16848,MY,barcelone,14.376884,-8.088311,27.403702
17202,MY,barcelone,15.342424,-7.54352,26.76638
17379,MY,barcelone,13.2894125,-7.8438706,27.981836
17214,MY,barcelone,16.17286,-8.494491,26.409443
37446,MY,munich,14.387709,-8.631563,24.335022
17172,MY,barcelone,12.930487,-8.629824,27.85231
17803,MY,barcelone,15.250603,-5.9105883,26.942434
17718,MY,barcelone,15.94345,-8.295266,26.117064
16885,MY,barcelone,13.145143,-8.845669,27.505785
17820,MY,barcelone,15.949569,-7.3980412,27.416302
17790,MY,barcelone,15.462718,-8.531867,27.841362
17879,MY,barcelone,13.098484,-9.542964,26.289732
16892,MY,barcelone,13.953263,-5.4018116,25.352364
37410,MY,munich,15.868605,-8.09262,24.380924
16971,MY,barcelone,14.095168,-6.086926,25.816563
17269,MY,barcelone,16.171139,-7.1908226,26.684572
17158,MY,barcelone,14.158751,-6.272911,26.239809
16960,MY,barcelone,14.743298,-8.4950905,27.775606
17052,MY,barcelone,15.658182,-7.034781,25.900202
17647,MY,barcelone,15.738321,-6.78981,27.050575
17006,MY,barcelone,14.733499,-7.134639,25.639492
17250,MY,barcelone,15.629195,-8.52674,26.663708
17711,MY,barcelone,15.470394,-6.471138,25.815489
17719,MY,barcelone,14.911304,-7.508902,25.225435
16849,MY,barcelone,16.639711,-8.565394,27.167292
17069,MY,barcelone,14.32402,-10.001858,26.525818
17659,MY,barcelone,15.583056,-9.528455,25.94719
17612,MY,barcelone,15.212559,-5.783606,25.877438
17789,MY,barcelone,14.9335985,-7.6328034,25.739737
17649,MY,barcelone,14.274047,-6.5115066,25.477547
17512,MY,barcelone,14.513002,-8.26901,28.028187
17973,MY,barcelone,15.214012,-8.760279,25.59402
16923,MY,barcelone,15.558881,-7.6477633,27.737793
17346,MY,barcelone,15.261307,-6.740801,25.706324
17112,MY,barcelone,15.466797,-6.1513014,25.449724
17110,MY,barcelone,15.13853,-9.993986,25.289669
17636,MY,barcelone,15.156138,-7.1922736,26.510319
17638,MY,barcelone,15.049141,-8.208639,25.362774
17978,MY,barcelone,14.104049,-9.300962,25.661543
17963,MY,barcelone,14.61305,-8.5471735,27.011894
17210,MY,barcelone,13.118667,-8.141817,25.499275
11570,PLT,barcelone,8.470367,-6.915542,25.354128
10212,PLT,barcelone,9.078779,-5.3861265,25.89078
10336,PLT,barcelone,8.751428,-5.4761233,25.158655
11681,PLT,barcelone,8.68556,-5.235347,26.002823
11795,PLT,barcelone,9.825819,-6.0843515,26.017141
11608,PLT,barcelone,8.467597,-6.190722,25.910007
10236,PLT,barcelone,8.66971,-6.042403,25.944273
11586,PLT,barcelone,8.51819,-6.4069266,25.755632
10322,PLT,barcelone,8.797711,-6.1699677,24.770697
10536,PLT,barcelone,8.948776,-6.620243,25.62571
9896,PLT,barcelone,8.906856,-6.97236,24.914394
11280,PLT,barcelone,8.649888,-5.7914195,26.09161
10955,PLT,barcelone,8.025541,-5.6168985,25.403337
11389,PLT,barcelone,9.02738,-6.392716,26.493622
9947,PLT,barcelone,8.992716,-6.334639,24.739334
10859,PLT,barcelone,8.905792,-6.9111333,25.709812
10277,PLT,barcelone,8.033842,-6.5305405,25.7738
9829,PLT,barcelone,9.043888,-6.4698405,25.228514
9745,PLT,barcelone,8.572692,-5.4209948,26.083809
11250,PLT,barcelone,9.996399,-6.8642063,25.755716
10521,PLT,barcelone,9.239953,-6.501284,26.725142
11723,PLT,barcelone,7.8954873,-6.334781,25.128145
11950,PLT,barcelone,9.367622,-6.548268,25.815144
10852,PLT,barcelone,8.711649,-5.9232116,25.647655
10952,PLT,barcelone,8.465077,-6.159777,26.012161
11416,PLT,barcelone,8.444878,-5.449253,25.802288
11249,PLT,barcelone,8.505031,-5.913868,26.04665
9813,PLT,barcelone,9.017328,-5.9557376,25.853813
9925,PLT,barcelone,8.173612,-6.4593406,24.906565
9987,PLT,barcelone,8.61365,-5.578266,25.719692
11924,PLT,barcelone,11.191051,-6.4569964,25.748732
9900,PLT,barcelone,8.52985,-6.0063343,25.076515
11647,PLT,barcelone,9.730076,-5.8993487,25.98702
9911,PLT,barcelone,8.864907,-6.3374076,26.30372
10373,PLT,barcelone,8.964762,-6.091376,25.683472
11660,PLT,barcelone,8.187094,-6.342249,25.271107
11853,PLT,barcelone,8.450234,-6.163755,24.964983
10267,PLT,barcelone,8.378835,-6.8736777,25.430325
10532,PLT,barcelone,8.523868,-5.9397473,25.623827
11261,PLT,barcelone,9.850812,-5.5763216,25.574354
11658,PLT,barcelone,8.716655,-5.6177764,25.382761
9740,PLT,barcelone,8.200847,-6.1961303,25.048813
9959,PLT,barcelone,8.373852,-5.869173,26.396675
9955,PLT,barcelone,8.947123,-5.6898575,25.092417
10247,PLT,barcelone,8.658442,-5.3716784,25.607306
10371,PLT,barcelone,9.197992,-5.810428,24.99736
10758,PLT,barcelone,9.557727,-6.4402056,25.765583
11053,PLT,barcelone,8.62442,-6.9417205,26.035685
9861,PLT,barcelone,8.965557,-5.6613746,25.5106
10506,PLT,barcelone,8.853142,-5.684548,24.821299
11160,PLT,barcelone,8.745088,-7.057839,25.907394
11192,PLT,barcelone,8.018586,-6.2769036,25.052094
11495,PLT,barcelone,8.537252,-6.88592,24.982979
10976,PLT,barcelone,9.080911,-6.4444237,24.978727
10077,PLT,barcelone,8.3086,-5.6223187,26.073973
11245,PLT,barcelone,8.639227,-5.3815,25.263664
10956,PLT,barcelone,9.682063,-7.46035,25.55515
10773,PLT,barcelone,8.959946,-6.906227,26.354504
9877,PLT,barcelone,9.939445,-6.593859,25.612976
11463,PLT,barcelone,9.019068,-6.372969,24.989115
10055,PLT,barcelone,9.187151,-5.7126474,26.022705
11387,PLT,barcelone,8.436444,-6.131554,25.167812
10225,PLT,barcelone,9.17937,-6.6887627,25.98406
10105,PLT,barcelone,9.080052,-5.5183887,25.753994
11149,PLT,barcelone,8.785831,-6.4486737,26.347973
9811,PLT,barcelone,9.271787,-6.060585,25.987108
9944,PLT,barcelone,8.5506935,-6.787172,26.13652
10844,PLT,barcelone,8.663571,-6.7020745,25.634062
9798,PLT,barcelone,8.83778,-6.946891,25.32848
10064,PLT,barcelone,8.705257,-6.5355735,25.716822
9949,PLT,barcelone,8.530094,-6.275025,26.18954
10632,PLT,barcelone,9.189365,-6.1321363,25.631647
10837,PLT,barcelone,7.9704647,-5.888223,25.513786
11762,PLT,barcelone,9.887188,-6.4155374,26.094559
10991,PLT,barcelone,8.969822,-6.47456,25.690632
10451,PLT,barcelone,9.470952,-6.091217,25.921839
10100,PLT,barcelone,8.699405,-5.3503575,25.294659
9738,PLT,barcelone,9.387355,-6.268545,26.073803
11536,PLT,barcelone,8.682722,-6.482999,25.11112
11469,PLT,barcelone,8.529449,-6.5859146,25.321493
10530,PLT,barcelone,8.066117,-5.9083314,25.61359
11780,PLT,barcelone,8.9673605,-6.8733215,25.614153
11830,PLT,barcelone,9.149167,-6.5505624,26.348064
11811,PLT,barcelone,8.3926525,-6.4535975,26.044119
11060,PLT,barcelone,8.882221,-6.067799,25.426346
11213,PLT,barcelone,9.006559,-6.547181,25.168936
10017,PLT,barcelone,8.462188,-6.3084745,26.243227
11327,PLT,barcelone,8.280587,-5.8065295,25.596577
11266,PLT,barcelone,8.998522,-5.2415156,26.158964
10193,PLT,barcelone,9.415491,-6.6270604,25.192326
11117,PLT,barcelone,8.542241,-5.8962474,25.109013
11409,PLT,barcelone,8.234889,-5.992827,25.619717
9797,PLT,barcelone,8.841409,-7.1652174,25.618008
10349,PLT,barcelone,8.971123,-6.853657,25.060505
9724,PLT,barcelone,10.085259,-5.932052,25.781202
11739,PLT,barcelone,10.299506,-5.5338264,25.754747
9840,PLT,barcelone,8.039441,-5.978929,26.078375
11481,PLT,barcelone,8.874757,-5.940566,25.64966
10196,PLT,barcelone,8.6491995,-6.3220496,25.454844
11198,PLT,barcelone,8.867601,-6.017418,25.060116
10531,PLT,barcelone,8.608168,-5.6962843,25.444983
10345,PLT,barcelone,8.937635,-5.910434,25.221876
11056,PLT,barcelone,8.446375,-6.174393,25.710455
10363,PLT,barcelone,8.123773,-6.0852504,25.909208
11511,PLT,barcelone,8.62963,-6.41487,24.76898
11520,PLT,barcelone,9.031074,-7.156419,25.326105
10655,PLT,barcelone,8.294814,-5.7615438,25.262291
10529,PLT,barcelone,8.771926,-5.036765,25.683105
11345,PLT,barcelone,9.01424,-7.2497544,25.685541
10428,PLT,barcelone,8.333867,-5.6250224,25.472046
10210,PLT,barcelone,8.156107,-5.4972987,25.440273
11541,PLT,barcelone,8.476756,-7.09371,25.27241
11211,PLT,barcelone,8.565539,-6.3890142,24.938839
10216,PLT,barcelone,8.516608,-6.135667,25.25437
10563,PLT,barcelone,8.358993,-6.15459,25.546839
11156,PLT,barcelone,9.18923,-6.6173954,25.806305
11889,PLT,barcelone,8.5769825,-7.055025,25.242968
9894,PLT,barcelone,8.261696,-5.8324904,25.242397
11565,PLT,barcelone,9.0601635,-5.504109,25.16044
10559,PLT,barcelone,9.106126,-7.2078824,25.970114
11444,PLT,barcelone,8.686793,-6.4394855,26.099106
11315,PLT,barcelone,8.681969,-6.662794,25.092926
10441,PLT,barcelone,8.269016,-6.794114,25.356056
10708,PLT,barcelone,8.199913,-6.4481034,25.55436
9690,PLT,barcelone,8.939879,-5.965886,24.877213
9835,PLT,barcelone,8.610995,-6.1992764,25.745596
11758,PLT,barcelone,9.243665,-5.9673896,25.514585
10909,PLT,barcelone,9.398867,-6.9050536,25.22697
11688,PLT,barcelone,8.337551,-6.6607013,24.81162
9886,PLT,barcelone,9.057172,-6.769951,26.046965
10895,PLT,barcelone,8.826316,-5.755623,26.272524
11567,PLT,barcelone,8.570843,-5.8988566,24.936571
10706,PLT,barcelone,9.928601,-6.1685853,25.609644
9916,PLT,barcelone,8.859198,-7.1842747,25.474464
11653,PLT,barcelone,9.579448,-6.4129434,25.163239
11115,PLT,barcelone,9.4253435,-6.7588387,25.329762
10985,PLT,barcelone,10.417413,-5.258911,25.805206
10226,PLT,barcelone,8.416605,-6.4965982,24.683867
10747,PLT,barcelone,9.468273,-6.9254446,25.466972
10658,PLT,barcelone,8.44934,-5.990994,26.18778
11937,PLT,barcelone,8.399513,-6.8680086,25.072073
11321,PLT,barcelone,8.391581,-6.2043047,26.025114
11781,PLT,barcelone,8.464849,-5.2438326,25.532001
11099,PLT,barcelone,8.480941,-5.0993805,25.83203
11344,PLT,barcelone,8.205565,-5.4062943,25.740534
11090,PLT,barcelone,8.283898,-6.6985993,25.868824
11735,PLT,barcelone,8.327881,-6.054173,25.589228
11229,PLT,barcelone,8.419646,-6.6878886,25.459036
